投稿日,タイトル,再生数
2019-01-09,年末旅行のお土産話＆登録者400万人ありがとうっていう話,1623534
2019-01-08,しばゆーに誕プレをあげました in Hawaii,1260126
2019-01-07,てつやのお料理日記【16日目】,2628157
2019-01-06,てつやのリュックサックに(偽装)バスボムが入ってました,1963338
2019-01-05,しばゆーのパソコンとゲーム機と財布を隠しました,3174036
2018-12-28,2018年最後のまんぷく家戦争,2769631
2018-12-27,てつやのお尻から出る｢医学汁｣の臭いを嗅ぎます,936661
2018-12-26,【年末】東海オンエアの悪しき風習を今年こそ断ち切りたい…,1292232
2018-12-25,平成最後のクリスマス 東海オンエア活動記録 (事前),2347990
2018-12-24,第２回 東海オンエアクリスマスプレゼント交換会,3854855
2018-12-22,てつやの新ベッドを紹介しようとしたら悪事が発覚しました,2115977
2018-12-21,【疑似体験】東海オンエアとピザパーティーができる動画　2018ver.,816917
2018-12-20,ラップの鎧に呪われたゆめまるを解体します,2807162
2018-12-19,東海オンエアからみなさんにお願いがあります！２つも！,1430881
2018-12-18,入院中のてつやにめっちゃ雑なドッキリ仕掛けます,690823
2018-12-17,【クリスマス速報】てつやはフラれ、りょうは相手ゲット,2562813
2018-12-15,としみつ＆りょう、クリスマスのご予定は？,2053293
2018-12-14,YouTuberでリレー建築！滝の中に秘密基地を作るの巻！【ドラゴンクエストビルダーズ2】,1077686
2018-12-13,【激闘】リーダーが入院中でも晩ごはんじゃんけんはやります,3439252
2018-12-12,ゆめまるにスケべなポスターをプレゼントしました,896602
2018-12-11,としみつが怪しげな車に尾行されていた話,1636788
2018-12-10,カメラを向けられたらすぐにフリートークを始めないといけないやつ,1256503
2018-12-08,【ガチ】第１回 フットサル,1386540
2018-12-07,しばゆーにしばゆーっぽいギャグを伝授するサブチャンネル,502962
2018-12-06,手術3日前に体が異様に臭い男,1051276
2018-12-05,東海オンエアぬいぐるみの新ver.を取りに行きます,1202782
2018-12-04,トイレのスリッパをリビングに履いてきた奴がいるのでとしみつにキレてもらいました,1160683
2018-12-03,車で人を引っ張るのは巨大風船が20個付いているときに限ります,1063349
2018-12-02,りょう×ドログバさんの対談フルバージョンです。,270179
2018-12-01,日報オンエアクイズ  おかえり,1985692
2018-11-30,日報オンエアクイズ　〜おかわり〜,1973205
2018-11-29,３人寝てるので誰か１人に水をかけて起こしましょう【寝顔に水32】,1004758
2018-11-28,カニの臭いと男性の局部の臭いが同じ件について,993110
2018-11-27,ゆめまるの首が討ち取られてしまったようです,1401746
2018-11-26,てつやの書いた歌詞教えてあげる！！,728318
2018-11-23,【てつやのせいで】すごくすごく嫌な動画を撮ることになりそうです…,1678818
2018-11-22,【怪奇】東海オンエアのお金で｢南部鉄器｣買った奴誰だよ！！,1035418
2018-11-21,ドラえもんの登場人物って普段なにしゃべってるの？,1191811
2018-11-20,てつや！ラグビー日本代表選手にタックルしちゃダメでしょ！,1631615
2018-11-19,蹴り上げたラグビーボールをノーバウンドでキャッチするやつ,1393924
2018-11-16,てつやのお弁当のハンバーグをこっそり食べちゃおう！,2792307
2018-11-15,Coming Out of the WORLD.　UFesバージョン,2537359
2018-11-15,【UFes前夜に】てつやの曲に振り付けができたみたいです,784658
2018-11-14,睾丸マッサージは練習が必要なのです,1213347
2018-11-13,家の中で騎馬戦をやると腰が死にます,1231359
2018-11-12,スーパーAIのアイちゃんが家にやって来ましたのでご挨拶を,1173440
2018-11-10,泥酔、その後,2589351
2018-11-09,みんなに謝らないといけないことがあるんだ！！,1203457
2018-11-08,帰って来た一人称変更じゃんけん,2215845
2018-11-07,てつやが不健康すぎてフルボッコにされている件,3399712
2018-11-06,タカラトミーさんからとんでもないプレゼントが届きました,1222787
2018-11-05,としみつが昼ごはんにピザを頼みました。一枚だけ。,3504555
2018-11-03,栄養ドリンクに関する一考察,1625992
2018-11-02,大人が特別にゴーカート乗せてもらえたよっていう動画,532525
2018-11-01,実はてつやも｢食べたことも見たこともない食べ物｣を用意していました,2554490
2018-10-31,【負けたら爆裂一発ギャグ】配信開始したバクモンで早速遊んでみます,400711
2018-10-30,てつやハッピバースデー,929391
2018-10-29,世界一辛い｢ザ・ソース｣試食大会,2565165
2018-10-27,東海オンエア６年目初の晩ごはんじゃんけん,2161506
2018-10-26,【きのこvsたけのこ】水溜りオンエア内でもこの不毛な論争は起こるのです,1372949
2018-10-25,【水溜りオンエアの裏側】遅刻させられたとしみつは怒ってんの？,845395
2018-10-24,虫眼鏡はスネました,2465435
2018-10-23,虫眼鏡、一人旅に行くので行き先をじゃんけんで決めてもらいます,1571672
2018-10-22,しばゆーの携帯が冷凍されていました,2109106
2018-10-19,【ミス】やべえことしたわ,1398065
2018-10-18,てつやとしばゆーをコンビニに置いてったよ,4906127
2018-10-17,しばゆー姫をキッスで起こしましょう,1556124
2018-10-16,しばゆーはなんでヘルメットをかぶってるの？,1722231
2018-10-15,一筆書き絵しりとり10回続くまで終われないやつ,790755
2018-10-13,てつやの携帯に巻尺がくっついてたけどもうどうでもいいんだってさ,982706
2018-10-12,【100点は当然】6年生の算数テストを返却します,2786312
2018-10-11,虫眼鏡黒染め→いろいろ→てつや流買い物論,3155881
2018-10-10,お昼ごはんに羊の脳みそ食べます,2384348
2018-10-09,【作成中】りょうがLINEスタンプ描いてます　後編,987529
2018-10-08,【作成中】りょうがLINEスタンプ描いてます　前編,1666872
2018-10-06,スターの服正直いらないのでオークションにかけます,2174345
2018-10-05,みんなの行きたい晩ごはんがバラバラなのでてつやにビシッと決めてもらいます,3865609
2018-10-04,今更ですが激辛ペヤングを食べます,3392479
2018-10-03,実はとしみつのあの罰ゲームがこっそり執行されていました…,926083
2018-10-02,東海オンエア内で｢呪いの財布｣が生まれました,2183398
2018-10-01,台風中継をしながらちょっとした告知をします,1356104
2018-09-29,【普通に】虫眼鏡の誕生日をお祝いします,1218901
2018-09-28,【UUUM遊戯王大会決勝】 青眼てつやvs閃刀姫はじめ,1573264
2018-09-27,【優勝者は50万円】第１回！東海オンエアバクモン最強決定戦！,647030
2018-09-26,【大にわか】イブラヒモビッチクイズ出演権をかけたサッカークイズ大会,1502909
2018-09-25,【罰ゲーム完遂】てつや、サングラスをついに外す時…,1581398
2018-09-23,東海簡易裁判　｢てつや氏、サングラス脱離の件｣,718975
2018-09-22,【罰ゲーム】小学生の算数ドリル１冊やり終えるまで帰れません！,1567937
2018-09-21,【今更だけど】1985年のサブチャンネルが発見されました…,738896
2018-09-20,鳥とおばあちゃんがケンカしています,1883813
2018-09-19,愛と悲しみの炒飯　NG集,1956008
2018-09-18,すごくいいお知らせがあります,758772
2018-09-17,トンガから電話かかってきたのでかけ直します,770584
2018-09-15,クエン酸飲ませてみた,1844740
2018-09-14,【恒例行事】う●こ流さなかったのは誰だ,1703111
2018-09-13,｢としみつの好きなところ100｣という手紙が届いたので読んであげます,1194944
2018-09-12,アマゾンの大人気商品たちを持ち帰っていただきます,841612
2018-09-11,しばゆー検定　虫眼鏡ver.,681203
2018-09-10,りょうのiphoneケースが届きました。なぜか２つ。,1722396
2018-09-09,ノルマを達成できなかったので控えめに晩ごはんじゃんけん,3087608
2018-09-07,【罰ゲーム】はじめての商品紹介　〜おもちゃ編〜,345289
2018-09-07,【罰ゲーム】はじめての商品紹介　〜お菓子編〜,554716
2018-09-07,【罰ゲーム】はじめての商品紹介　〜スポーツ＆アウトドア編〜,368599
2018-09-07,【罰ゲーム】はじめての商品紹介　〜アダルトグッズ編〜,888956
2018-09-06,しばゆーが土下座している間にまた携帯がなくなりました,2632976
2018-09-05,しばゆーが携帯を1時間以上探しています,3998044
2018-09-04,りょうのパネルと写真撮ってたら本物のりょうがおるっていうやつ,2864710
2018-09-03,【スシトーーク！】ご飯屋さんでの作法とは＆虫眼鏡デブまっしぐら,1777243
2018-09-01,韓国のお土産ランダム配り大会！,1947664
2018-08-31,カンタの買ってきてくれた服が謎すぎた,715886
2018-08-30,韓国で着るものがないのでカンタ・ぶんけいと服買いあっこします,1122473
2018-08-29,【in韓国】YouTubeさんからのお・も・て・な・し,512715
2018-08-27,てつや、２週間サングラス生活開始にあたってお願いがあるそうです,921982
2018-08-25,｢手作りまちがいさがし｣のボツ作品を紹介します,760219
2018-08-24,【先行プレイ】超絶ぶっ飛ばしバトルゲーム『バクレツモンスター』で文理対決！,520447
2018-08-23,もちろん深夜ラーメンは全員で食べなければなりません,1555035
2018-08-22,【深夜3時】あのラーメン屋へ行くことになってしまいました,1920905
2018-08-21,自信作・う◯このろうそくを後輩に嗅がせてあげます,749892
2018-08-20,どうしてもココナッツを食べてみたい男たちの奮闘記,4232128
2018-08-18,まだみんながゆめまるの坊主を面白がってた時代のお話,1459651
2018-08-17,【そういえば】あの罰ゲームたちは今…？,3175707
2018-08-16,ガムテープで口ふさぐやつって本当にしゃべれないの？,677257
2018-08-15,【遅ればせながら】てつやが盗られました,1549995
2018-08-14,水溜りボンドと「ツッコミかるた」というゲームをしてみました,1505642
2018-08-13,高級っぽく見える料理全４レシピを大公開します！,1405586
2018-08-11,プールでは水泳をするのが当たり前です,1480098
2018-08-10,PK止めるの難しいことがわかった→PK決めるのは簡単ってことだ,3500486
2018-08-09,としみつの一声で”あれ”がグッズになりました,858603
2018-08-08,財布をすり替えられた虫眼鏡、元々の財布はどこに隠されたのか捜査,1418465
2018-08-06,【おじさん】虫眼鏡の財布をプーマの財布にすり替えました,2577622
2018-08-05,動画で使ったスイカを割ります(その後動画外で食います),1604629
2018-08-04,【男子の疑問】生理用ナプキンはおしっこも吸収できるのか検証！！,1254068
2018-08-03,北打ち・はるくんとパオパオ・＠小豆のケンカをとしみつが止めます,2060848
2018-08-01,てつやを添い寝で起こそう＆ゆめまる、スキンヘッドの謎,1178635
2018-07-31,全員妙にテンションが低い晩御飯じゃんけん,2404088
2018-07-30,てつやのTwitterの名前が｢ベニヤ板bot｣になっていました,3290558
2018-07-28,【ネタ切れ】第６回 ジャイアン選手権！,1304770
2018-07-28,【大喜利疲れ】第７回  ジャイアン選手権！,1205429
2018-07-28,【調子いい時期】第４回 ジャイアン選手権！！,1989178
2018-07-28,【ラストスパート】第１０回 ジャイアン選手権！,1952957
2018-07-28,【頭がバカになっちゃった】第８回 ジャイアン選手権！,1234568
2018-07-28,【ピーク】第５回 ジャイアン選手権！！,1596063
2018-07-28,【地獄の始まり】第２回 ジャイアン選手権！！,3006607
2018-07-28,【テンション↑↑】第３回 ジャイアン選手権！！,1804234
2018-07-27,試合結果をコブラ諏訪選手に報告しにいきます,437410
2018-07-26,【スパーリング】しばゆー vs デスティノジャパン選手,235083
2018-07-25,ゆめまるの携帯が無いけど失くしたのか隠されたのかわからん,1645355
2018-07-24,【サブ文理対決】４桁の暗証番号入れる鍵先に外した方が勝ち,1227105
2018-07-23,２ヶ月くらい前のフラペチーノがえらいことになっとる,782553
2018-07-21,【今更だけど】ゆめまる、アキネーターから解放される瞬間,824588
2018-07-20,絶叫マシンNGのトミーを無理やりジョイポリスの絶叫マシンに乗せてみた,1440856
2018-07-19,ゆめまるが新しい法律を作ったせいで大変なことになりました,1288113
2018-07-18,お知らせすることが溜まりすぎたからまとめて告知しま〜す,498722
2018-07-17,300万人記念のめっちゃでかい贈り物が届きました,1030563
2018-07-16,りょうの新・スマホケースが決定しました！,2645055
2018-07-14,久しぶりに誰かのスマホケースを変更しますよ,1207706
2018-07-13,撮影部屋の棚の上の小物を大幅アップデートしました,1145347
2018-07-12,レゴブロックで何かを作って他の人に当ててもらうクイズ！,1289250
2018-07-11,お昼ごはんのお弁当が一つだけ｢コーラ｣でした,3587005
2018-07-09,この即興劇について東海オンエアは一切の説明をしません,1253478
2018-07-07,久しぶりのノーマル晩御飯じゃんけん,1990078
2018-07-06,てつや、トミーから借りていた40万円を完済します,1862191
2018-07-05,【作業用】撮影部屋を片付けながら雑談をしている,1565435
2018-07-04,もううんこの動画を撮るのは禁止です,1511108
2018-07-03,東海オンエアはしょうもないイタズラでも拾ってくれるの？,958557
2018-07-02,【東海研究所】手作りローションリベンジ！,1288000
2018-06-30,｢岡崎観光伝道師｣に再び任命された東海オンエア、大やらかしの巻,1444995
2018-06-29,岡崎市役所へ行くのにちょうどいい服装とは？,1391775
2018-06-28,なんでもない平日にてつやをラーメンに誘ってみました,2182856
2018-06-27,てつやにおむつを履かせてみました,2752269
2018-06-25,ブラジリアンワックスをビリッてやるときハーモニカ吹いちゃったら負け,6377443
2018-06-23,てつや画伯によるとしみつの描き方講座,2238656
2018-06-21,【利きいたずら】としみつ、５つのいたずらを誰からされたか見抜けるか！？,2801807
2018-06-21,ゆめまるの携帯が落書きされたらとしみつがもっとひどい目に遭いました,2363108
2018-06-20,バッティングセンターで｢いいね！｣と思える打球をたくさん打った奴が勝ち,550157
2018-06-18,【東海研究所】オムツからローションを作ってみるよ,1273134
2018-06-16,虫眼鏡は左投げに転向することにしました,1192515
2018-06-15,【かなしい】虫眼鏡からメンバーに悲しいお知らせがあります…,3480283
2018-06-14,東海オンエアの人わざとリアクション大きくしてる疑惑,1142781
2018-06-13,｢としみつの好きそうなもの押し売り選手権｣  その後の大事件とは,2310425
2018-06-12,【スシトーーク！】てつや(24)、新しい趣味を始めます,1443485
2018-06-11,てつや栃木旅行記録　〜那須ハイランドパークと大谷資料館〜,508038
2018-06-09,てつや栃木旅行記録　〜フィンランドの森と那須サファリパーク〜,584359
2018-06-08,てつやは毛虫が嫌いです,633486
2018-06-07,てつや、戦士との出会い,922441
2018-06-06,急にBBQをしたくなったりょう＆増田が電話しまくります,1984227
2018-06-05,3日断食した男は最初に何を食べるのか…？,8404458
2018-06-04,【打たれた瞬間終了】東海オンエアーズのエースは俺だ,1471880
2018-06-02,ドリアンって食べてみたことなくね？,4540424
2018-06-01,【スシトーーク！】りょう曰く、すごいことが起こるらしいんだ,1145795
2018-05-31,視聴者さんからパズルと罰ゲームが送られてきました,4885154
2018-05-30,てつやの部屋に水風船を設置しました,1695136
2018-05-29,虫眼鏡、非常に恥ずかしい事件が起きてしまいました,1136437
2018-05-28,【一緒に食べられるかな】晩御飯は各自くじで引いた所に行きます！,3618066
2018-05-26,【使えねえから】ボード書いてる時におもろい話すんな,1143910
2018-05-25,0円美少女の制作風景がこちらになります,642850
2018-05-24,しばゆーが買ってきたTINTINで遊びます,990996
2018-05-23,予想通り「E」のゆめまる健康診断結果発表,1154687
2018-05-21,キャッチボールが30回続いたら終われるやつ,841654
2018-05-20,てつや vs ゆめまる　〜自販機春の陣〜,768429
2018-05-19,虫眼鏡のiphoneがゆめまるの股間に隠されていた件,1924229
2018-05-17,スピードガンで東海オンエアーズの球速を測ってみます,1793102
2018-05-16,【パワプロ2018】としみつライオンズ vs 虫ドラゴンズ,2375582
2018-05-14,てつやのパソコンが壊れたので誰が悪いのか裁判しました,3088608
2018-05-12,北海道・旅の記録　〜300万人突破のしばゆーメッセージもあるよ〜,1909602
2018-05-11,【論戦】まずいご飯にてつやを誘ってみました,3276155
2018-05-09,ほらやっぱりメンバーじゃないやん,2043040
2018-05-07,【発売開始】ほろ酔いで東海オンエア新グッズを紹介！！,1420630
2018-05-06,疲労困憊の東海オンエアPK対決,880591
2018-05-05,てつやにうんこ禁止令を出しました【後編】,1356738
2018-05-04,てつやにうんこ禁止令を出しました【前編】,1345245
2018-05-03,【in 札幌】旅行先でもじゃんけんの威力は絶大です,5014512
2018-05-02,としみつのシャワーを５連続でのぞいたら５回目のポーズは何？,2783394
2018-04-29,目指せクソゲーマスターその４  ｢SUPER Bunny man｣,2009475
2018-04-28,セラヤTVのホームビデオが流出してしまいました…,2263415
2018-04-27,てつやをお説教しました,2903982
2018-04-26,【ごめん】【不快】【よくない】う●こを臭くなくしてみたい【閲覧注意】,1314969
2018-04-25,としみつのお気に入りの服を隠しちゃいました,3590815
2018-04-24,てつやの家の冷蔵庫がしゃべりました,1475036
2018-04-22,名前につられて買った｢黄金体験｣を紹介してみましょう,1120466
2018-04-21,じゃんけん以外で正々堂々晩ごはんを決めたいんだ！,1493872
2018-04-20,【長期調査】てつやの家に行ったらてつやは何％の確率で起きてるの？,3779749
2018-04-19,【制限時間30分】イベント後の打ち上げに参加するには買い物をしなければなりません,1849631
2018-04-18,としみつに一発芸を伝授するミーティングです,649473
2018-04-17,【悪事発覚】適当にカメラ回したら裁判始まりました,3407520
2018-04-15,【一応罰ゲーム】りょう、おいしいカルボナーラを振る舞うの巻,9721848
2018-04-14,てつやソロ曲【Coming Out of THE WORLD.】無修正版,1264907
2018-04-13,最初はとしみつのiphoneがなくなっただけだったのに…,7315337
2018-04-12,てつやの家の冷蔵庫にぶにゃぶにゃのマンゴーがありました,1027179
2018-04-11,てつやをいつも通り起こしたときと優しく起こしたときの違いを検証！,2173498
2018-04-10,全身ギプスで固められたてつやの悲惨なその後…,3419710
2018-04-08,【十字架大好き】メンバー全員で恐怖の「語尾変更」じゃんけん！,2923737
2018-04-07,健康診断の結果が返ってきました,1573423
2018-04-05,そういえばすっぽんって食べたことなくね？,3489738
2018-04-04,【スシトーーク！】りょう、最近すごく好きだと気付いたものとは,1569178
2018-04-03,【かわいそう】てつやの体に深刻な異変が…,2401501
2018-03-31,東海オンエアが晩御飯に行くまで３　 〜愉悦〜,773783
2018-03-30,東海オンエアが晩御飯に行くまで２　 〜蛇足〜,1073313
2018-03-29,東海オンエアが晩御飯へ行くまで　〜疑惑〜,2210237
2018-03-28,「あいのり」に台本はあるのか論争,1154924
2018-03-27,てつやが勝手に買った剣が悲劇を呼ぶ…？,2420503
2018-03-25,【罰ゲーム】としみつ、みんなに昼ご飯を作るの巻,3685297
2018-03-24,としみつ、大粗相の晩御飯じゃんけん,2954701
2018-03-23,「キズナアイ面接」でとしみつ大はしゃぎ【水溜りボンド】,3610813
2018-03-22,YouTuberなら家遊びもクリエイティブに,980432
2018-03-21,一回だけ部屋の中で全力でボール蹴ってみたい,3022105
2018-03-20,虫眼鏡が撮影にお弁当を持ってきました,3941823
2018-03-18,目隠ししてイスからイスへ飛び移るやつ,591636
2018-03-17,てつやの財布がなくなったけどカメラの電池もないです,827947
2018-03-16,目隠しベースランニング→むずかしい,1206222
2018-03-15,【怪奇】オンエアハウスに誰かが女連れ込んでる or 侵入者がいる！,2712410
2018-03-14,東海オンエアラーメンの生みの親・サチオが怒っています,2843632
2018-03-13,【遊戯王】はじめしゃちょー青眼デッキ VS てつや青眼デッキ,2589522
2018-03-11,【スシトーーク！】としみつ、初めてこだわりを語る,1320608
2018-03-10,【誰得】虫眼鏡入院記〜手術もあるヨ〜,3202164
2018-03-09,【遺言】虫眼鏡は死ぬかもしれません…,2541230
2018-03-08,てつや、人生初のフランベ,2035733
2018-03-07,たまにはじゃんけんではなく平和に晩御飯を決めましょう,2625067
2018-03-06,またてつやがバカすぎる買い物をしました,2552702
2018-03-04,虫眼鏡が骨折したらメンバーは心配してくれるのか？,1651103
2018-03-03,【TEPI beauty TV】春は別れの季節です…,904050
2018-03-02,【TEPI beauty TV】ゆるふわネイルでワンランク上のオトナ女子へ！,800548
2018-03-01,東海オンエアぬいぐるみをゲットしに行ってきました,1557582
2018-02-28,くじで引いた国に行くやつ一旦全員練習しておきます,816866
2018-02-27,東海オンエアラーメン完成品をりょうに食わせます,3281016
2018-02-26,東海オンエアラーメンが開発されているようです,720058
2018-02-24,【いたずら】虫眼鏡の携帯が消えました,6721645
2018-02-23,食べ物で遊んではいけません,585019
2018-02-21,【誰得】東海オンエアのウエストを大公開します,1080277
2018-02-20,メンバーに本のプレゼントが届いたのでどれがだれ宛か当てます,936034
2018-02-18,食べかけのおにぎりにフリスク埋め込んで盗撮したよ,1156125
2018-02-17,【深夜テンションにつき】ゆめまる100％,1190646
2018-02-16,う●こを流していないウンコマンがこの中にいます,1747308
2018-02-15,かまってほしいてつやとゆめまるがゲーム中のとしみつをビックリさせます,1675616
2018-02-14,東海オンエア　勝ち抜け漢検３級クイズ,1572318
2018-02-13,｢ゆめまる、乳首が移動する｣＆「てつやの悩み事を占いで一発解決！」,668647
2018-02-11,【アフレコ前】りょうと虫眼鏡がネイルしている動画,1429929
2018-02-10,としみつ、号泣。,3824665
2018-02-08,【クイズ】お風呂に突撃したらてつやはな〜んて言うの？,848782
2018-02-07,【絵しりとり】東海オンエアは心で通じ合ってるのか？,1384697
2018-02-06,【悲報】てつやの愛車BMWが大破してしまいました…,5165200
2018-02-04,寝顔に水31 〜髪は女の命編〜,685897
2018-02-03,晩ご飯、ラーメンorうまい飯をUNOで決めます,877298
2018-02-02,朝ご飯ひとりだけ「大あさり」の刑,4847954
2018-02-01,なかよし大喜利「こんなお母さんは嫌だ」,976872
2018-01-31,俺らのwikipediaの記事がひどすぎる件について,3555744
2018-01-30,てつやの晩ご飯とみんなの晩ご飯別々にじゃんけんで決めます,4356745
2018-01-28,【プレゼント応募あります】YouTubeさんからこれ届きました,377226
2018-01-27,東海忍者スクール番外編　【侵入の許可取り編】,591696
2018-01-26,てつやは自分の部屋から盗まれたものに気付けるのか？　ほぼフルver.,724360
2018-01-25,てつやの部屋の中から好きなものを強奪してみよう　ほぼフルver.,1066106
2018-01-24,【東海研究所】ガラスは水の中で切れるらしい！？,2732143
2018-01-23,東海オンエアランキング　結果発表会【後編】,2987819
2018-01-21,東海オンエアランキング　結果発表会【前編】,3534504
2018-01-20,お弁当一人だけ「サラダ＋大盛りご飯」じゃんけん,3620381
2018-01-19,東海オンエアラジオ 〜控え室でこっそり危ない話〜　#2,1018946
2018-01-18,最近の遊戯王ルール難しすぎるから教えて,757269
2018-01-17,編集してるてつやに急にカメラを向けてみましょう,926025
2018-01-16,東海オンエアについに「アレ」が届きました,1548406
2018-01-14,人狼が楽しいことに気づいた男たち,764068
2018-01-13,大富豪   〜普通に楽しくプレイしてる版〜,1091972
2018-01-12,しばゆーを風船に閉じ込めました,1098414
2018-01-11,オーキド博士とダグドリオ、昼休憩で寿司を食う,1203992
2018-01-10,激辛キャンディー・としみつ・ラルフローレン,1773461
2018-01-09,【閲覧気をつけて】虫眼鏡大出血事件の現場検証を行います,1503085
2018-01-07,高級時計をオススメしたら誰か買うかもしれませんね,1084448
2018-01-06,りょうにアップルウォッチを勧めて買わせる動画,2045521
2018-01-05,【検証】手汗やばい人がビニール手袋付けっ放しにしてたらどうなる？,1892432
2018-01-04,【やられた】虫眼鏡の靴がなくなりました,3688596
2017-12-31,【みんなには全然関係ないお知らせアリ】2017年の罰金を全て精算します,1824118
2017-12-30,出来上がった【東海オンエアカスタマイズ】ラーメン食べてきました,3285663
2017-12-28,負けた奴はラーメン確定の晩ご飯じゃんけん,1742930
2017-12-27,行きつけのラーメン屋が【東海オンエアカスタマイズ】作っていいって言ったので考えます,1409371
2017-12-26,第一回東海オンエア野球大会,2252327
2017-12-25,高圧洗浄機の威力がすごいのでてつや母に自慢します,8767571
2017-12-24,クリスマス直前!!非リアは眠らNIGHT!,1573901
2017-12-24,クリスマスは撮影なのでメンバー間でプレゼント交換します,3079615
2017-12-22,謎のカードゲーム！てつや＆としみつの手に汗握る頭脳戦！！,964019
2017-12-21,金の再生ボタン２個目が届いたので一応見せておきましょう,643175
2017-12-20,虫眼鏡がお小遣いあげるけど｢それいいね！｣と思わなかった方は返金する買い物,1719103
2017-12-18,【ついに来たぞ】てつやの持っている謎のポストカードの正体とは！？,555008
2017-12-17,"としみつのテンションを上げるため「テンション0,100%」をお借りします",2206848
2017-12-16,遅刻したとしみつへの罰を考えます,2771505
2017-12-15,【疑似体験】東海オンエアとクリスマスパーティーができる動画,780272
2017-12-14,てつやの財布の中身が全て抜き取られていました,3515296
2017-12-13,てつやからお寿司を奪う方法教えます,2505351
2017-12-12,ラーメン屋しか選べない晩ごはんじゃんけん,2484156
2017-12-11,適当に虫眼鏡がカメラ回したらよくわからんコントできました,629547
2017-12-10,3時間かけて作った大量のうんこどうしますか,403096
2017-12-08,じゃんけんで負けたやつ(偽)うんこ食います,649017
2017-12-07,東海オンエアから軽微な発表があります,1090368
2017-12-05,しばゆークイズ 　サブver.,894901
2017-12-04,「ドラゴンズの選手のサインボールを３ついただきました」他２本,426644
2017-12-03,東海オンエアラジオ 〜控え室でこっそり危ない話〜　#1,1166361
2017-12-02,てつやvsゆめまる　深夜のアート対決,984101
2017-12-01,てつやの買った透明なコート、値段当てたらあげます,1536351
2017-11-30,東海事件の落とし前をつけなければなりません,827454
2017-11-29,てつやのお料理日記【15日目】,2524050
2017-11-28,てつやに仲良しのしるしとして２００ベルあげてみましょう,1016362
2017-11-27,車にサッカーボール積もうと思ったけど手を使ったら反則なので困っています,2659819
2017-11-26,いつも人を待たせるてつやをたまには待たせてみよう！！,4596116
2017-11-24,【U-FES後】ホテルが一人だけ別になっちゃうのでじゃんけんですね,1906978
2017-11-23,適当に買ったボードゲーム｢学園メテオ｣をいきなり紹介してみます,960757
2017-11-21,東海オンエアが「U-FESの俺らかっけえ」って見返す用の動画,6352795
2017-11-21,東海オンエアの告知を聞きながら日本語をお勉強してみよう,541927
2017-11-20,てつやのiphoneがベランダに吊るされていました,6440578
2017-11-19,としみつは美女に頭を撫でてもらえるのか,2729063
2017-11-18,りょう、としみつと虫眼鏡が着ているTシャツに物申す,2562180
2017-11-17,余った寿司争奪ドラフト会議じゃんけん(？),1357037
2017-11-16,Hなもの見分けトレーニング延長戦,1558277
2017-11-15,【トリニダード最終日】てつや、ひとりでダブルスを買いに,2126420
2017-11-13,ゆめまるとしばゆー帰っちゃうけど一応全員でご飯じゃんけん,2056956
2017-11-12,マネキンが置いてあるだけドッキリでも後輩は頑張ってくれるのか？,441315
2017-11-11,メンバー６人のだれかがトイレを流しませんでした,1746670
2017-11-10,生放送の人狼が楽しすぎちゃったので晩御飯かけてもう一戦,1276734
2017-11-08,てつやからトリニダード・トバゴ土産をもらったらまさかの結果に!?,2759373
2017-11-07,てつvsとしvs虫　英語勉強成果発表リスニング大会,1170281
2017-11-05,てつや一人称『わし』終了→新しい人と一人称決めます,2019605
2017-11-04,てつや&としみつ、人生初ドローン操縦の巻,488164
2017-11-03,【頭脳戦】てつやのiphoneが天井に貼り付けられていました,5941906
2017-11-02,虫眼鏡のiphoneケースについて悲しいお知らせがあります,1322472
2017-11-01,変な服を作ってしまいました,595786
2017-10-31,トリニダード・トバゴに旅立つてつやが言い残しておきたいこととは,1038292
2017-10-30,てつやの誕生日ケーキを勝手に食べておきます,1415142
2017-10-29,てつやが風邪をひいたので卵酒を飲ませてあげます,1410517
2017-10-28,としみつが生意気にも英語を喋ろうとしています,1100875
2017-10-27,【なぜかりょうが】てつや、カレー作ってもらい忘れたので電話します,2525653
2017-10-26,【罰ゲーム】集中力欠落王てつや、3時間瞑想の刑,7146028
2017-10-25,ゴミ箱に十回連続でティッシュを捨てるまで終われないヤツ,1732792
2017-10-24,余った瓦を変則割りしますよ,1517798
2017-10-23,じゃんけん負けたヤツは試しに拷問されてみます,2516257
2017-10-21,【作業用】じゃんけん1000回する動画フルバージョン,691188
2017-10-20,としみつの靴がなくなってしまいました,4501308
2017-10-19,行きつけのラーメン屋さんで早食いイベントにチャレンジしてきました,5102981
2017-10-18,撮影でメンタルやられたのでじゃんけんで晩ご飯決めます,2897803
2017-10-17,【罰ゲーム】東海オンエアの昔の動画に副音声つけてみた,443091
2017-10-15,【凶悪イタズラ】としみつのiphoneに謎のシールが貼られていました,2861701
2017-10-14,負け組男たちの帰り道トーク,944232
2017-10-13,【フルバージョン】「適当すぎる男」はどんな話題にも適当に乗っかるのか！？,504332
2017-10-12,じゃんけんで負けたやつ歩いて帰ります,1216812
2017-10-11,【記念動画の代わり】東海オンエアは４周年を迎えました,1452665
2017-10-10,寝顔に水30 〜梅干しとはなんだ〜,785781
2017-10-08,優秀な視聴者さんからネタ提案があったので会議に諮ります,1071288
2017-10-07,【怪奇】虫眼鏡のiphoneケースに謎のメッセージが…,2914326
