投稿日,タイトル,再生数
2016-10-08,【マインクラフト】大量の時限爆弾で大爆発！丘を吹っ飛ばす！【ヒカキンのマイクラ実況 Part256】【ヒカクラ】,4108710
2016-10-07,【モンスト】3周年爆絶感謝ガチャでルシファーを狙う！闇でエデン適性カモン！【ヒカキンゲームズ】,6342398
2016-10-07,【マインクラフト】本気で増やしたムーシュルームを解放したら大変なことになった…【ヒカキンのマイクラ実況 Part255】【ヒカクラ】,10639642
2016-10-06,【モンスト】新超絶ニルヴァーナに自陣無課金編成で挑戦！初日攻略なるか！【ヒカキンゲームズ】,1188705
2016-10-06,【マインクラフト】ついに奇跡が!?帯電クリーパーの爆発でクリーパーの頭をゲット!?【ヒカキンゲームズ】,10002814
2016-10-06,【モンスト】爆絶ニライカナイをありすぅさんとマルチ！レベル高すぎて意味わからんw【ヒカキンゲームズ】,2532385
2016-10-05,【マインクラフト】ガチャガチャ作ってみた！当たるかな!?【ヒカキンのマイクラ実況 Part253】【ヒカクラ】,12971373
2016-10-04,マインクラフト３択クイズやってみた！【ヒカキンゲームズ】,3001822
2016-10-03,【マインクラフト】超大量のケーキで高速移動出来る通路作ってみた！【ヒカキンのマイクラ実況 Part252】【ヒカクラ】,5386724
2016-10-02,【マインクラフト】氷の上で豚に乗ると高速移動出来る!? 試してみたら…【ヒカキンのマイクラ実況 Part251】【ヒカクラ】,3913691
2016-10-01,【マインクラフト】黒曜石製造機作ったら悲劇が。。。【ヒカキンのマイクラ実況 Part250】【ヒカクラ】,6381895
2016-10-01,【モンスト】超獣神祭で神引き!?オーブ100個使ってガブリエル&ルシファーを狙う！【ヒカキンゲームズ】,2548516
2016-09-30,ヒカキン vs 水溜りボンド戦艦ラジコンバトル！【ウォーシップサーガ】,1075768
2016-09-29,【マインクラフト】ネザー鉄道でガストにバレない改造工事してたら奴が現れて、、、【ヒカキンのマイクラ実況 Part249】【ヒカクラ】,2953344
2016-09-23,【マインクラフト】エンドシップからエンドシップへ!? 奇跡のフライト！【ヒカキンのマイクラ実況 Part248】【ヒカクラ】,4684651
2016-09-22,【マインクラフト】エンドで空飛んでたら変なの発見w【ヒカキンのマイクラ実況 Part247】【ヒカクラ】,3265344
2016-09-21,【マインクラフト】巨大ネザー要塞にお宝ありすぎて笑ったwww【ヒカキンのマイクラ実況 Part246】【ヒカクラ】,6559777
2016-09-20,【マインクラフト】トロッコ回収機を作って快適なトロッコの旅を！【ヒカキンのマイクラ実況 Part245】【ヒカクラ】,4176890
2016-09-19,ヒカキン VS ポッキーのオセロ3本勝負！負けたら顔に落書き！【逆転オセロニア】【ヒカキンゲームズ】,2735397
2016-09-18,【モンスト】ヤマタケタイムアタックでの悲劇 【ヒカキンゲームズ】,1083075
2016-09-18,【マインクラフト】悲劇のマグマダイブ！ネザーで1700枚のレールを敷いてメサとつなげる！【ヒカキンのマイクラ実況 Part244】【ヒカクラ】,7559100
2016-09-17,【モンスト公式】ヴェノムにヒカキン & セイキン & ぱなえ & りえっくすで挑戦！第23回 HIKAKINモンストTV : Google Play's Game Fest,701360
2016-09-17,【マインクラフト】初めてリソースパック入れたら衝撃受けたw【ヒカキンのマイクラ実況 Part243】【ヒカクラ】,5813127
2016-09-16,【モンドラ】10連ガチャでダンテを狙う！【ヒカキンゲームズ】,401407
2016-09-15,【マインクラフト】砂漠でPC２日間放置してたら大量のハスクに囲まれた…【ヒカキンのマイクラ実況 Part242】【ヒカクラ】,15883073
2016-09-14,ヒカキン&セイキン vs フィッシャーズ！負けたらテンション120%でエアーテニス or 変顔！  【白猫テニス】,5638195
2016-09-14,【マインクラフト】アイアンゴーレムトラップ作って鉄を大量ゲットするぞ！【ヒカキンのマイクラ実況 Part241】【ヒカクラ】,12215119
2016-09-12,【マインクラフト】海底神殿をスピーディーに攻略しようとしたら色々ハチャメチャw【ヒカキンのマイクラ実況 Part240】【ヒカクラ】,6141136
2016-09-10,【マインクラフト】丸1日釣りしたらとんでもないほどお宝がw【ヒカキンのマイクラ実況 Part239】【ヒカクラ】,7251293
2016-09-09,【マインクラフト】超簡単自動釣り機作って釣りまくり！【ヒカキンのマイクラ実況 Part238】【ヒカクラ】,3734539
2016-09-09,【モンスト】新超絶ドゥームに２度目の挑戦！【ヒカキンゲームズ】,1061980
2016-09-08,【モンスト】初見で超絶ドゥームに挑戦！【ヒカキンゲームズ】,1172677
2016-09-08,【マインクラフト】トロッコ式羊毛回収機作ってみた！【ヒカキンのマイクラ実況 Part237】【ヒカクラ】,3257813
2016-09-07,【マインクラフト】カワイイ鳥さんたちを焼き鳥機で焼く…【ヒカキンのマイクラ実況 Part236】【ヒカクラ】,4436123
2016-09-06,【マインクラフト】初ヒカクラライブ テスト配信！【ヒカキンゲームズ】,2317141
2016-09-06,【マインクラフト】全自動村人農業装置作ってみた！【ヒカキンのマイクラ実況 Part235】【ヒカクラ】,4015140
2016-09-05,【マインクラフト】超大量のクモをTNTで爆破したらクモ村に!?【ヒカキンのマイクラ実況 Part234】【ヒカクラ】,8510740
2016-09-04,【マインクラフト】メサの横がジャングル!? 寺院探し！【ヒカキンのマイクラ実況 Part233】【ヒカクラ】,3171006
2016-09-03,【マインクラフト】メサと拠点をネザーでつなぐ！うまくいくかな？【ヒカキンのマイクラ実況 Part232】【ヒカクラ】,1737116
2016-09-02,【マインクラフト】座標13000からの帰還！久々の影mod！【ヒカキンのマイクラ実況 Part231】【ヒカクラ】,3129961
2016-08-31,【マインクラフト】化石探してたら地獄の様な大ピンチに…【ヒカキンのマイクラ実況 Part230】【ヒカクラ】,5398695
2016-08-31,【モンスト】超獣神祭でガブリエル狙ったらまさかの…【ヒカキンゲームズ】,2111254
2016-08-30,【閲覧注意】ヒカキン vs セイキン 美女ゾンビ サバゲー対決！【Last Empire War Z】,16584741
2016-08-30,【モンスト】ありすぅさんとアヴァロン周回でマッチショット&スペシャルショット連発!? 【ヒカキンゲームズ】,2911429
2016-08-29,【マインクラフト】メサ廃坑探検後編！今度はお宝ザックザク！【ヒカキンのマイクラ実況 Part229】【ヒカクラ】,5495362
2016-08-28,【マインクラフト】メサの廃坑探検！金がザックザク!? 【ヒカキンのマイクラ実況 Part228】【ヒカクラ】,4515483
2016-08-27,【マインクラフト】初めてのメサ探検でミラクル連発！まさかのあれが！【ヒカキンのマイクラ実況 Part227】【ヒカクラ】,6059402
2016-08-26,【モンスト】ツクヨミ零初日攻略なるか!?【ヒカキンゲームズ】,1401197
2016-08-26,【モンスト】ツクヨミ零初見！これぞ必殺エアコン打ち！【ヒカキンゲームズ】,1358889
2016-08-26,【マインクラフト】神回過ぎる！メッサムラムラ！変な意味じゃないよ【ヒカキンのマイクラ実況 Part226】【ヒカクラ】,6242358
2016-08-25,【大食い】木下ゆうかさんの大食いパズルゲームが出た！【はらぺこパズル】,983340
2016-08-25,【マインクラフト】ついに幻のあれを見つけてしまった…【ヒカキンのマイクラ実況 Part225】【ヒカクラ】,5069884
2016-08-24,【マインクラフト】最高高度からエリトラで飛びまくったらミラクルが！【ヒカキンのマイクラ実況 Part224】【ヒカクラ】,2356111
2016-08-24,【モンスト】ありすぅさんと爆絶アヴァロンマルチ！ Part2【ヒカキンゲームズ】,560621
2016-08-23,セイキンを救出するゲームが出たw【ヒカキンゲームズ】【You勇者】,4696987
2016-08-23,【マインクラフト】パトカー作ってみた！【ヒカキンのマイクラ実況 Part223】【ヒカクラ】,4684566
2016-08-22,HIKAKIN、SEIKIN、はじめしゃちょーがアヴァベル合戦！vol.2 : Google Play's Game Fest,1122843
2016-08-22,【マインクラフト】拾った防具を合成して最強にしたら使えるか試してみた！【ヒカキンのマイクラ実況 Part222】【ヒカクラ】,5492463
2016-08-21,【マインクラフト】水流式半自動小麦収穫機作ってみた！【ヒカキンのマイクラ実況 Part221】【ヒカクラ】,3589434
2016-08-20,[開始は0:44]まったり ドラプロ #32 : HIKAKIN x SHIROA : Google Play's Game Fest,130451
2016-08-20,ヒカキン presents 星ドラ・メビウスFFコラボに挑戦！：Google Play's Game Fest,171562
2016-08-20,【モンスト】ありすぅさんと初マルチでアヴァロン！【ヒカキンゲームズ】,953481
2016-08-19,【モンスト公式】イザナギ零にヒカキン & てつや & さなぱっちょ & ベイビーかわけで挑戦！第22回 HIKAKINモンストTV : Google Play's Game Fest,834964
2016-08-19,【マインクラフト】公園に街灯作ってたいまつ全撤去！【ヒカキンのマイクラ実況 Part220】【ヒカクラ】,1780688
2016-08-18,【マインクラフト】自動サボテン回収機カスタム版作ってみた！【ヒカキンのマイクラ実況 Part219】【ヒカクラ】,3206245
2016-08-18,明日からゲーム祭りじゃ！,552966
2016-08-17,【マインクラフト】残酷マシン！自動焼肉機作ってみた！【ヒカキンのマイクラ実況 Part218】【ヒカクラ】,8959890
2016-08-16,負けたら全力でピカチュウのモノマネバトル！【ヒカキンゲームズ】【ポケモンコマスター】,1279924
2016-08-15,【マインクラフト】公衆トイレと自販機作って公園拡大！【ヒカキンのマイクラ実況 Part217】【ヒカクラ】,8275914
2016-08-14,ユーチューバー集団が大ゲンカ！？【ヒカキンゲームズ】【アヴァベルオンライン】,3601591
2016-08-13,【マインクラフト】公園作るよー！ブランコとかすべり台とか！【ヒカキンのマイクラ実況 Part216】【ヒカクラ】,3241596
2016-08-12,【ガチ喧嘩】ヒカキン&セイキン VS 水溜りボンド【HIKAKINカードプレゼント！】,2916867
2016-08-12,【マインクラフト】超大量の絵画で壁を埋め尽くす！これぞ芸術！【ヒカキンのマイクラ実況 Part215】【ヒカクラ】,1573511
2016-08-11,【マインクラフト】村のボコボコな段差を綺麗にすっぞ！【ヒカキンのマイクラ実況 Part214】【ヒカクラ】,1859549
2016-08-10,【マインクラフト】超巨大な木！この木なんの木作ってみた！【ヒカキンのマイクラ実況 Part213】【ヒカクラ】,2237460
2016-08-09,【マインクラフト】畑を廃止して敷地を大幅に広げるぜ！【ヒカキンのマイクラ実況 Part212】【ヒカクラ】,2521251
2016-08-08,【マインクラフト】スライムをネザーに丸一日送り込んだら地獄になったw【ヒカキンのマイクラ実況 Part211】【ヒカクラ】,6723952
2016-08-07,【マインクラフト】スライムをネザーに送り込んで貯めまくるぜw【ヒカキンのマイクラ実況 Part210】【ヒカクラ】,2812923
2016-08-06,BLEACHガチャ20連してみた！【ヒカキンゲームズ】【ポコダン】,1012625
2016-08-04,AVAで兄弟対決！ヒカキンｖｓセイキン【基本無料 日本No.1オンラインFPSゲーム】,4523592
2016-08-03,【マインクラフト】巨大スライムオブジェ作ってみた！【ヒカキンのマイクラ実況 Part209】【ヒカクラ】,6770991
2016-08-02,【マインクラフト】ついにスライムトラップ完成！マグマブロック式！【ヒカキンのマイクラ実況 Part208】【ヒカクラ】,4978498
2016-08-01,【マインクラフト】10層のスライム湧き層を気合いで作ったら…【ヒカキンのマイクラ実況 Part207】【ヒカクラ】,2596668
2016-07-31,【マインクラフト】TNTで床ブチ抜く！スライムトラップを底まで掘り抜くぜ！【ヒカキンのマイクラ実況 Part206】【ヒカクラ】,2360068
2016-07-30,【モンスト】超獣神祭でルシファー当てにいくぞー！【ヒカキンゲームズ】,1259992
2016-07-30,【負けたら騒音】逆転オセロニアでガチバトル【ヒカキンゲームズ】,948969
2016-07-29,【マインクラフト】石がまるで土!? ビーコンのMAXパワーがスゴすぎた！家の近くに新スライムトラップを作る！【ヒカキンのマイクラ実況 Part205】【ヒカクラ】,4403800
2016-07-28,【マインクラフト】ビーコン初めて使ってみた！【ヒカキンのマイクラ実況 Part204】【ヒカクラ】,3387380
2016-07-27,空でゲーム実況に挑戦!?【ヒカキンゲームズ】【空クロ】,995165
2016-07-26,【打倒ごとう】ついにラストフェス！アオリvsホタル！ヒカキンのスプラトゥーン/ Splatoon - Part14 - 実況プレイ,7632238
2016-07-25,【マインクラフト】カズクラワールドで大量の敵に襲われる!?【ヒカキンのマイクラ実況 Part203】【ヒカクラ】,10977662
2016-07-24,【マインクラフト】カズクラワールドで遊んでみた！前編【ヒカキンのマイクラ実況 Part202】【ヒカクラ】,9116137
2016-07-23,【マインクラフト】ウィザー戦後の悲劇の現場で鉱石集め【ヒカキンのマイクラ実況 Part201】【ヒカクラ】,5427118
2016-07-22,【兄弟対決】ヒカキン vs セイキン 負けたら超激辛カレー！【シャドウバース】,744426
2016-07-20,【マインクラフト】ウィザー３体同時に戦ったら大変なことになった…【ヒカキンのマイクラ実況 Part200】【ヒカクラ】,11868555
2016-07-19,悶絶するのはどっち？ヒカキンvsカズ！筋肉ガチバトル！【ドラプロ】,450651
2016-07-19,【マインクラフト】ウィザー最終準備。準備万端いつでもこいや！【ヒカキンのマイクラ実況 Part199】【ヒカクラ】,3596200
2016-07-18,【モンスト】ノア２体でイザナミ行ったら世界が違った【ヒカキンゲームズ】,2041711
2016-07-18,【マインクラフト】重大発表あり!? ウィザー決戦場を作る！【ヒカキンのマイクラ実況 Part198】【ヒカクラ】,1766025
2016-07-17,セイキンに金のチケット3枚恵んでください...【星ドラ】【ヒカキンゲームズ】,615804
2016-07-17,【マインクラフト】ウィザー用防具で爆発耐性実験！クリーパーの爆発でダメージどれくらい!?【ヒカキンのマイクラ実況 Part197】【ヒカクラ】,2328047
2016-07-16,【マインクラフト】ウィザー用エンチャント本集め！爆発耐性Ⅳを求めて…【ヒカキンのマイクラ実況 Part196】【ヒカクラ】,3254923
2016-07-15,【モンスト公式】バルタン星人にヒカキン&マスオ&さなぱっちょ&ぱなえで挑戦！第21回HIKAKINモンストTV with Google Play,702494
2016-07-15,【マインクラフト】ついに経験値100超え！&ウィザーに向けたエメラルド集め！【ヒカキンのマイクラ実況 Part195】【ヒカクラ】,13489401
2016-07-14,【マインクラフト】やり残しやるよ！【ヒカキンのマイクラ実況 Part194】【ヒカクラ】,4714402
2016-07-14,【モンスト】バルタン星人倒すよ！獣神竜ゲットしようぜ！【ヒカキンゲームズ】,300372
2016-07-13,【マインクラフト】ヒカキンスキンの顔作ってみた！【ヒカキンのマイクラ実況 Part193】【ヒカクラ】,4079850
2016-07-12,【マインクラフト】渓谷ビニールハウス、いよいよ完成へ！【ヒカキンのマイクラ実況 Part192】【ヒカクラ】,2884789
2016-07-11,【マインクラフト】渓谷を巨大ビニールハウス化するぜ！【ヒカキンのマイクラ実況 Part191】【ヒカクラ】,4651677
2016-07-10,【マインクラフト】ゴリ軍団による愛と悲しみの裏切り… バトルモードPart2【ヒカキンのマイクラ実況】【ヒカクラ】,7822170
2016-07-08,【マインクラフト】渓谷を改造して有効活用するぜ！【ヒカキンのマイクラ実況Part190】【ヒカクラ】,3234715
2016-07-05,【マインクラフト】初めてのバトルモード！【ヒカキンのマイクラ実況】【ヒカクラ】,6062415
2016-07-05,【マインクラフトPS4】もうなんか変なのばっかりw  練習編Part3【ヒカキンのマイクラ実況 】【ヒカクラ】,2701955
2016-07-04,マインクラフトPS4にセイキンみたいなのいたw 練習編Part2【ヒカキンのマイクラ実況 】【ヒカクラ】,5323488
2016-07-03,マインクラフトPS4エディションで遊んでみた！練習Part1【ヒカキンのマイクラ実況 】【ヒカクラ】,3157099
2016-07-02,【マインクラフト】超巨大な水のクリーパー作ってみた！【ヒカキンのマイクラ実況 Part189】【ヒカクラ】,2885763
2016-07-02,【モンスト】イザナギ零にノア入れてリベンジ！【ヒカキンゲームズ】,2010876
2016-07-01,ヒカキンドラプロデビュー！初回ガチャでSランクを狙う！【ドラゴンプロジェクト】,618371
2016-06-30,【マインクラフト】トンネル作ってみた！【ヒカキンのマイクラ実況 Part188】【ヒカクラ】,2644005
2016-06-30,【モンスト】超獣神祭シングルガチャでまさかの確定演出!? 【ヒカキンゲームズ】,4295434
2016-06-29,【マインクラフト】TNTキャノンリベンジ！今度こそ壁ふっとばす！【ヒカキンのマイクラ実況 Part187】【ヒカクラ】,2641287
2016-06-28,[開始は1:14]まったり FF IX : ヒカキン x Kazu x 瀬戸弘司 : Google Play Game Fest,161064
2016-06-28,[開始は0:44]ヒカキン × カズ × 瀬戸弘司でダイヤのブーツをはけるかチャレンジ！ Part 1 : Google Play Game Fest,2601181
2016-06-28,【マインクラフト】初めてのTNTキャノンで大惨事…【ヒカキンのマイクラ実況 Part186】【ヒカクラ】,2651347
2016-06-27,ヒカキン、セイキン、はじめしゃちょーがアヴァベル合戦 : Google Play Game Fest,1531458
2016-06-27,【マインクラフト】ビーチ作ってみた！パラソル作り！【ヒカキンのマイクラ実況 Part185】【ヒカクラ】,2262028
2016-06-27,【モンスト】ついにクシナダ運極！【ヒカキンゲームズ】,2652218
2016-06-26,【マインクラフト】教会を廃墟化してみた！【ヒカキンのマイクラ実況 Part184】【ヒカクラ】,2385589
2016-06-25,【マインクラフト】ハサミでクモの巣集め！【ヒカキンのマイクラ実況 Part183】【ヒカクラ】,2075531
2016-06-25,【モンスト】イザナギ零初日で勝利をつかむ！？【ヒカキンゲームズ】,1522578
2016-06-24,【モンスト】イザナギ零に初見でチャレンジ！【ヒカキンゲームズ】,767869
2016-06-24,【マインクラフト】透明化のポーションでいろんな敵を透明にしてみたら…【ヒカキンのマイクラ実況 Part182】【ヒカクラ】,3876137
2016-06-23,【兄弟対決】負けたら鼻にわさび注入！【ヒカキンゲームズ】【ヴァルキリーコネクト】,2210014
2016-06-23,【マインクラフト】一生分の木材が欲しいからジャングルで森林伐採！【ヒカキンのマイクラ実況 Part181】【ヒカクラ】,3955851
2016-06-22,ヒカキン presents オセロニア 最強 YouTube クリエーター決定戦 : Google Play Game Fest,751224
2016-06-22,【マインクラフト】世界最小!?の小屋&焼却炉作ってみた！【ヒカキンのマイクラ実況 Part180】【ヒカクラ】,7977317
2016-06-21,【モンスト公式】不動明王にヒカキン&ぎこちゃん&さなぱっちょ&ぱなえで挑戦！第20回HIKAKINモンストTV with Google Play,530061
2016-06-21,【はじめ×ヒカキン】 巨大クリーパーを作る (後編) : マイクラPE Part9:Google Play Game Fest,1552482
2016-06-21,【マインクラフト】羊毛でマリオのドット絵を作ってみた！【ヒカキンのマイクラ実況 Part179】【ヒカクラ】,2301911
2016-06-20,【マインクラフト】1.10の新要素探しの旅！【ヒカキンのマイクラ実況 Par178】【ヒカクラ】,1849285
2016-06-20,【モンスト】ヤマタケ零についに勝利か!?【ヒカキンゲームズ】,1113507
2016-06-13,【お休みのお知らせ】少しの間ヒカキンゲームズお休みします,1459922
2016-06-12,【マインクラフト】ネザーでマグマブロック探し！【ヒカキンのマイクラ実況 Part177】【ヒカクラ】,11471683
2016-06-11,巨大ヒカキン!?こいつではじめしゃちょーとセイキンをぶっ倒す！【アヴァベルオンライン】,1883114
2016-06-10,【マインクラフト】1.10の新ブロックで色々遊んでみた！マグマブロックがすごい！【ヒカキンのマイクラ実況 Part176】【ヒカクラ】,6045734
2016-06-09,【マインクラフト】1.10アップデートがキター！シロクマに会いに行く！【ヒカキンのマイクラ実況 Part175】【ヒカクラ】,6243704
2016-06-08,【マインクラフト】ジャングルの木にツリーハウス作ってみた！【ヒカキンのマイクラ実況 Part174】【ヒカクラ】,4651355
2016-06-07,【マインクラフト】トイレと冷蔵庫とウォーターサーバー作ってみた！【ヒカキンのマイクラ実況 Part173】【ヒカクラ】,6571897
2016-06-06,【マインクラフト】庭をレンガと植木で整備してみた！【ヒカキンのマイクラ実況 Part172】【ヒカクラ】,1981223
2016-06-05,【マインクラフト】超大量のスケルトンとバトルしたらとんでもないことにw【ヒカキンのマイクラ実況 Part171】【ヒカクラ】,4750877
2016-06-04,【マインクラフト】マイクラPEでヒカクラのモアイを氷で再現！アイスモアイ！【ヒカキンゲームズ】【ヒカクラ】,3002791
2016-06-03,【マインクラフト】テレビ、カーテン、鏡作ってみた！インテリア！【ヒカキンのマイクラ実況 Part170】【ヒカクラ】,4043580
2016-06-02,【マインクラフト】ハーフブロックの上だとスケルトンが超高速!?速度調査してみた！【ヒカキンのマイクラ実況 Part169】【ヒカクラ】,5138578
2016-06-01,【マインクラフト】赤髪のともさんワールドのジェットコースター乗ってみた！【ヒカキンのマイクラ実況 Part168】【ヒカクラ】,13773105
2016-05-31,ユーチューバーで金持ちは誰だ！？【ヒカキンゲームズ】【ディズニーマジカルダイス】,2282442
2016-05-31,【マインクラフト】赤髪のともさんのワールド見学！めちゃスゴイ！前編【ヒカキンのマイクラ実況 Part167】【ヒカクラ】,8443027
2016-05-31,【モンスト】超獣神祭で２ヶ月貯めたオーブ100個分引くぜ！ガブリエル、信じてる【ヒカキンゲームズ】,3997381
2016-05-30,罰ゲームかけてみんなで協力プレイ！【ヒカキンゲームズ】【DQMSL】,1064128
2016-05-29,【モンスト】金卵確定3500万DL記念ガチャ最終日！祈りよ届け！【ヒカキンゲームズ】,908370
2016-05-29,【マインクラフト】ウィザースケルトンの湧き層倍増計画！【ヒカキンのマイクラ実況 Part166】【ヒカクラ】,1600698
2016-05-28,PDS暴走！？勝てばご馳走！負ければ罰ゲーム！【ヒカキンゲームズ】【ヴァルキリーコネクト】,410906
2016-05-28,【マインクラフト】スケルトン経験値トラップを大幅改良！ホッパーも使ってみた！【ヒカキンのマイクラ実況 Part165】【ヒカクラ】,4262649
2016-05-28,【モンスト】金卵確定3500万DL記念ガチャ2日目！今度こそガブリエルくるか！？【ヒカキンゲームズ】,632305
2016-05-27,ヒカキン×はじめしゃちょー×シロア×ぎこちゃんでドラクエ30周年イベントに挑戦！【ヒカキンゲームズ】【星のドラゴンクエスト】,526761
2016-05-27,【マインクラフト】スケルトンスポナーで経験値トラップ作り！【ヒカキンのマイクラ実況 Part164】【ヒカクラ】,5644473
2016-05-27,【モンスト】金卵確定3500万DL記念ガチャ1日目！こいガブリエル！【ヒカキンゲームズ】,725464
2016-05-26,【マインクラフト】ボート式の超高速エレベーター作ってみた！【ヒカキンのマイクラ実況 Part163】【ヒカクラ】,3065176
2016-05-25,"【マインクラフト】本当に動く車""スライムブロックカー""作って乗ってみた ！【ヒカキンのマイクラ実況 Part162】【ヒカクラ】",8200735
2016-05-24,【マインクラフト】村の半分雨で半分晴れ!? 村人増殖＆オオカミを捕まえる！【ヒカキンのマイクラ実況 Part161】,2650276
2016-05-23,【マインクラフト】砂の村を地中海風にリフォームしてみた！【ヒカキンのマイクラ実況Part160】,2939734
2016-05-22,【マインクラフト】初めてのMod！影Mod入れたら超感動した！！！【ヒカキンのマイクラ実況 Part159】【ヒカクラ】,5535513
2016-05-21,ユーチューバーが大ゲンカ！？【ヒカキンゲームズ】【アヴァベル】,1498382
2016-05-21,【モンスト】ヒカキン艦隊でヤマタケに挑戦したらドラマがあった…【ヒカキンゲームズ】,1942743
2016-05-20,ヒカキンにドリアンをぶつけて下さいw 輪ゴムでシュートやってみた！,5902801
2016-05-20,【マインクラフト】初めての鉄道作り！幻の村と家をつなぐぞ！【ヒカキンのマイクラ実況 Part158】【ヒカクラ】,4210039
2016-05-19,【マインクラフト】レール回収しながら廃坑探検！【ヒカキンのマイクラ実況 Part157】【ヒカクラ】,2170625
2016-05-18,【マインクラフト】ついにスケルトンスポナー発見か!? 【ヒカキンのマイクラ実況 Part156】,5589126
2016-05-17,【マインクラフト】スノーゴーレムの家作ってみた！【ヒカキンのマイクラ実況 Part155】,4497972
2016-05-16,【マインクラフト】焚き火作りで大苦戦…【ヒカキンのマイクラ実況Part154】,3703244
2016-05-16,【モンスト】ヤマタケ零にリベンジで勝利なるか!?【ヒカキンゲームズ】,998314
2016-05-15,【マインクラフト】ネザーでウィザースケルトンの湧き層作り！【ヒカキンのマイクラ実況Part153】,2269817
2016-05-14,【マインクラフト】ついにキノコ島を発見！ムーシュルームを連れて帰るぞ！【ヒカキンのマイクラ実況Part152】,2533175
2016-05-13,【マインクラフト】海底神殿でスポンジ部屋＆財宝を探す！【ヒカキンのマイクラ実況Part151】,4677450
2016-05-12,【マインクラフト】海底神殿でエルダーガーディアンと対決！【ヒカキンのマイクラ実況 Part150】,4898263
2016-05-11,【モンスト】イザナミ零にヒカキン入れてチャレンジ！【ヒカキンゲームズ】,899679
2016-05-11,【マインクラフト】旗を色々デザインしてみた！そして盾にも！【ヒカキンのマイクラ実況 Part149】,3314017
2016-05-10,【マインクラフト】エメラルド鉱石見つけるまで帰れまてん！【ヒカキンのマイクラ実況 Part148】【ヒカクラ】,11365396
2016-05-09,【マインクラフト】オーラを放つ床作ってみた！＆水中基地改造！【ヒカキンのマイクラ実況 Part147】,3686698
2016-05-08,【マインクラフト】水中に秘密基地作ってみた！【ヒカキンのマイクラ実況Part146】,6659531
2016-05-07,【マインクラフト】ベッドの大爆発で大量のエンダーマンを倒す! 【ヒカキンのマイクラ実況 Part145】,3278705
2016-05-06,【マインクラフト】新ＰＣで初のヒカクラ！戦闘で腕慣らし！【ヒカキンのマイクラ実況 Part144】,2575889
2016-05-05,【マインクラフト】美しいコーラスフラワー畑を作るぞ！【ヒカキンのマイクラ実況 Part143】【ヒカクラ】,1894441
2016-05-04,【マインクラフト】水中にサトウキビ植えるとメッチャ綺麗！？【ヒカキンのマイクラ実況 Part142】【ヒカクラ】,1845443
2016-05-03,【マインクラフト】ウィザースケルトンの頭蓋骨を取りに行くぞ！【ヒカキンのマイクラ実況 Part141】【ヒカクラ】,3936595
2016-05-02,【モンスト公式】カミュにヒカキン&ゴー☆ジャス&さなぱっちょ&ぱなえで挑戦！第19回HIKAKINモンストTV with Google Play,777893
2016-05-02,【マインクラフト】村にデカイ階段と通路作ってみた！【ヒカキンのマイクラ実況 Part140】【ヒカクラ】,1868488
2016-05-02,【モンスト】爆絶シャンバラに挑戦！【ヒカキンゲームズ】,2244160
2016-05-01,【マインクラフト】アイアンゴーレムを超高いところから突き落としてみた！【ヒカキンのマイクラ実況 Part139】【ヒカクラ】,6411000
2016-05-01,【モンスト】ヒカキン vs 水瓶座のカミュ！生配信告知！【ヒカキンゲームズ】,317405
2016-04-30,【マインクラフト】金がめっちゃある！？新要塞探検！【ヒカキンのマイクラ実況 Part138】【ヒカクラ】,3366111
2016-04-29,【モンスト】ヤマタケ零に初見チャレンジ！【ヒカキンゲームズ】【ヤマトタケル零】,2963110
2016-04-29,【マインクラフト】新しい要塞探してたら大ピンチに!?【ヒカキンのマイクラ実況 Part137】【ヒカクラ】,5961981
2016-04-28,Beatbox Game Hikakin vs Daichi 【逆転オセロニアVer. 】,2950955
2016-04-28,【マインクラフト】ゾンビ100体と対決してみた！【ヒカキンのマイクラ実況 Part136】【ヒカクラ】,10480484
2016-04-27,ヒカキン vs セイキン！10連ガチャ&本気の兄弟対決！【セブンナイツ】,1546587
2016-04-27,【マインクラフト】ガストをひっくり返せるかチャレンジしてみた！【ヒカキンのマイクラ実況 Part135】【ヒカクラ】,3681850
2016-04-26,【マインクラフト】黒猫探しにジャングル行ったらまさかのあれが！？【ヒカキンのマイクラ実況 Part134】【ヒカクラ】,4256873
2016-04-25,【マインクラフト】村人レーザー作って発射してみた！【ヒカキンのマイクラ実況 Part133】【ヒカクラ】,5345886
2016-04-23,【マインクラフト】裏技!? クリーパーをさかさまに!? そしてレインボー羊も!?【ヒカキンのマイクラ実況 Part132】【ヒカクラ】,7829342
2016-04-22,【DQMSL】来いランクS！ドラゴンクエストモンスターズ　スーパーライトやってみた！【ヒカキンゲームズ】,1230928
2016-04-22,【マインクラフト】セイキンがヒカクラを乗っ取りに来たぞw【ヒカキンのマイクラ実況 Part131】【ヒカクラ】,12157405
2016-04-21,糸通しでげすにヒカキン登場！【ヒカキンゲームズ】,2734566
2016-04-20,【マインクラフト】スケルトンスポナー探しで洞窟探検！【ヒカキンのマイクラ実況 Part130】【ヒカクラ】,2266019
2016-04-19,【マインクラフト】お宝とりまくり！？巨大エンドシティ一気に２つ制覇するぞ！【ヒカキンのマイクラ実況 Part129】【ヒカクラ】,3948564
2016-04-18,【マインクラフト】２つ目のエンドシップにヤバいほどのお宝が!?【ヒカキンのマイクラ実況 Part128】【ヒカクラ】,11552271
