投稿日,タイトル,再生数
2020-09-15,【クイズ】イケメンの顔面で一番痛みを感じる所はどこでしょう？,11298
2020-09-14,TikTokで超有名な動画をパロってみたMAJIDE(オレの中で),10833
2020-09-13,日本一可愛いカワウソが怖くてしかたがないんだぜMAJIDE,13391
2020-09-12,歴史上究極の美少女とカリスマハンサムゲーマーの密会だぜMAJIDE,27601
2020-09-11,超バカな奴が心の底から謝ったら声高かったぜMAJIDE,25443
2020-09-10,60キロ離れた実家から嫁を手伝いにケイコママがやってきたMAJIDE,18399
2020-09-09,【真実を話します】ってタイトルつけるやつ全員嘘つきMAJIDE,24017
2020-09-08,ドキドキするために日常を楽しむたった一つの卵だぜMAJIDE,17318
2020-09-07,大好きなバイクHONDA steed400に縁があってまたがったぜMAJIDE,24269
2020-09-06,巨大アシナガバチ駆除を変なおじさんがしてくれたMAJIDE,53571
2020-09-05,モーニングオレの大好きな一人娘を紹介しますMAJIDE,24649
2020-09-04,愚痴言ってるけど最後は決めていくMAJIDE,17559
2020-09-03,てんちむ好きだMAJIDE,36673
2020-09-02,スーパー馬鹿で大好きな友達を紹介しますMAJIDE,24833
2020-09-01,今日から毎日投稿復活だぜMAJIDE,34489
2020-08-23,7年越し登録者10万人達成おめでとうぶんじんTVだぜMAJIDE,53985
2020-08-10,赤ちゃんと2Lミルク飲み競争だぜMAJIDE,53934
2020-08-02,ぬか床作ろうぜMAJIDE,44439
2020-07-19,晩御飯は500gステーキ日曜日の憂鬱を少しでも和らげたいぜMAJIDE,67810
2020-06-26,MEGWIN反省会,107527
2020-06-20,アンチとガチで討論会。直接話せばわかり合えるよねMAJIDE,66356
2020-06-20,アンチとガチで討論会。直接話せばわかり合えるよねMAJIDE,19243
2020-06-19,青木歌音凸,64883
2020-06-19,青木歌音たんはぁはぁに凸するぜMAJIDE＆ボンバーヘッド,23464
2020-06-15,今日もお疲れ様だぜMAJIDE,27718
2020-06-12,めぐたそ凸,56523
2020-06-12,めぐみに凸,28846
2020-06-12,凸れたら凸ってみたいMAJIDE,22916
2020-06-07,晩ごはんを作りながら気軽にねMAJIDE,37325
2020-06-05,オレ真摯に前回の動画にコメント返信するぜMAJIDE,39012
2020-05-26,いじめを受けています辞めてください。,123517
2020-05-24,【都市伝説】妖怪あまびえの似顔絵かいてみたけどなんか違うぜMAJIDE,30264
2020-05-17,73日間放置した腐ったゾンビ化した肉が最高に美味しいぜMAJIDE,105212
2020-05-10,小さめになった子供服の再利用を教えますMAJIDE,37357
2020-05-06,【恐怖】ドアの前に水着で立つ中年【逮捕は嫌だ】,29750
2020-04-26,赤ちゃん泣いたら【即終了】バリカン散髪でStay homeだぜMAJIDE,52206
2020-04-19,生後2ヶ月の娘が笑顔になる父親本気のプレゼントだぜMAJIDE,55215
2020-04-13,ora,42719
2020-04-13,深夜ライブ️赤ちゃんが寝た後に,17983
2020-04-12,コロナの理不尽に負けるなオレに応援させてくれMAJIDE,27736
2020-04-08,子守ライブ,38285
2020-04-05,とびだせどうぶつの森8人同時プレイで畑仕事が超はかどるぜMAJIDE,34515
2020-04-01,"賞金1,000,000,000円じゃんけん大会開催決定。世界中の誰も家から参加可能だぜMAJIDE",42744
2020-03-28,【簡単】体の痛みを打ち消し合ってゼロにする方法【すぐに出来る】,37581
2020-03-24,絶対に答えを言えないクイズに答えてハワイへ行こうMAJIDE,25260
2020-03-22,法律ギリギリの裏技で運転免許を取りに行くMAJIDE【二種免許】,39729
2020-03-21,【徹底検証】You Tubeで肌色が多いと消されるって本当!？,41064
2020-03-17,ステーキ肉にりんごを打ち込んだ極甘【ハヤシライス】だぜMAJIDE,40942
2020-03-05,【特上馬刺し】新鮮で癖がなく誰が食べても美味しい熊本名物をあそどっくが送ってくれたぜMAJIDE,100053
2020-03-02,【餃子Ⅰ】美味しいけど納得できないぜMAJIDE,33929
2020-03-01,広島産【大粒】焼き牡蠣をレア状態で口の中に放り込むぜMAJIDE,45453
2020-02-29,最高級部位シャトーブリアンをミディアムレアに仕上げる方法。丸一日熟成させて分厚い鉄板の上にバターを滑らせる。,73155
2020-02-28,500円激安【モツ鍋】包丁も調味料もいらない、火と水だけあれば美味しくできる簡単時短料理,21638
2020-02-27,自家製タンドリーチキンの隠し味は砕きカレールー,17964
2020-02-26,500gTボーンステーキを炭火焼き、にんにくバターソースで旨いぜMAJIDE,34034
2020-02-25,広島産生カキを5つの手作り薬味で感動の美味しさだぜMAJIDE,29265
2020-02-24,初めて赤ちゃんにミルクをあげる時に衝撃走る!?,31647
2020-02-23,両手をアロンアルファで固めてラーメン食べてみたMAJIDE,19905
2020-02-22,牛タンにライムを絞って火傷を負いながらねぎだくで旨いぜMAJIDE,19456
2020-02-21,赤ちゃんの生命力を計ってみたらとんでもなパワーだったMAJIDE,25673
2020-02-20,【誕生】元気な娘が生まれましたMEGWIN's daughter,72020
2020-02-19,【難産】陣痛開始から30時間超え、家族が痛がっているのを見るのが辛いMAJIDE,57136
2020-02-18,嫁の陣痛がはじまりました。,75640
2020-02-17,【ヒイカ炭火焼き】丸ごとかぶりつき!!背骨とか目が硬くて歯にひっかかるから取った方がいいMAJIDE,19306
2020-02-16,普通２種免許を取るぞMAJIDE,32434
2020-02-15,千原せいじに聞く絶対にバレない不倫の仕方３つの約束,37690
2020-02-14,お得サイズ【牛ヒレステーキ】特性大根おろしを乗っけてガブりつくぜMAJIDE,27277
2020-02-13,【牛串炭火焼き】フライパンで焼くのと炭火で焼くのはどっちが美味い？,19559
2020-02-12,牡蠣のアヒージョを炭火でコトコト仕上げていく。ソロキャンプで周りの音が全くしない一人ぼっちが最高に楽しいMAJIDE,21444
2020-02-11,祝・開局１４周年【人生山あり谷あり平地なしだぜMAJIDE】,60925
2020-02-10,格安厚切り牛タンねぎ塩を炭火焼きにしてレモンを絞って熱々のうちに口の中へ、ジューシーでコリコリの夢のひととき。やればいいじゃないかMAJIDE,34301
2020-02-09,【闇のゲーム】絶叫するまでロウソクを垂らしつづけるぜMAJIDE★編集していてオレはこういうのが好きなんだなって心からおもったぜMAJIDE,14696
2020-02-08,なぜ登録者が減っていくのか分析調査したことをお話しますMAJIDE,59070
2020-02-07,【男ワカモレ】究極のアボカドディップ!!ドリトスにたっぷり付けて食いやがれMAJIDE,23043
2020-02-06,家系【手作りチャーシューラーメン】を上だけ最大限に頑張ってみたMAJIDE,19134
2020-02-05,山盛り新ポテトフライ【ガスト】【マクドナルド】超え確実だぜMAJIDE,23016
2020-02-04,激安たった48円で大満足【新たまねぎのマリネ】食ったら虜だぜMAJIDE,16992
2020-02-03,【牛カツ】３０分以内で出来る男の時短料理の決定版!!特売の日を見逃すなMAJIDE,25500
2020-02-02,コメント返信【なんで一人でやっているの？】湿っぽくなる話題。いつもありがとうMAJIDE,33500
2020-02-01,熟成ステーキ炭火焼きでじゅんいちダビットソンをおもてなしだぜMAJIDE,27431
2020-01-31,【激安】大好きな牡蠣を腹いっぱい食べる方法だぜ、誰かオレをおごりで連れて行ってくれよMAJIDE,28732
2020-01-30,外国人に【節分】を教えて豆をぶつけてもらったぜMAJIDE,14006
2020-01-29,【ドッキリ】首が転げ落ちる旦那をみて嫁は絶叫するのか？,40353
2020-01-28,【新発売マクドナルド】ごはんバーガーを発売する前に作って食うぜMAJIDE,31651
2020-01-27,ドイツ妻直伝１０分で準備完了【全粒粉パン】余ったパンは冷凍庫保存可能だぜMAJIDE,27016
2020-01-26,スーパーハードムースを全部使ったら頭と顔がバキバキにｗｗｗ禿げと戦う４０代男性,21247
2020-01-25,【ギャル肉】一切れ◯万円の高級肉をヒールの高いギャルに食わせてみたら落ちるのか？？否！！心がどん底まで落ちたのはオレじゃないのか？MAJIDE,33352
2020-01-24,【黒歴史】女性絡みの失敗をインタビューされましたMAJIDE,15062
2020-01-23,"【いきなりステーキ食べ放題】10,000g食べても3980円だぜMAJIDE、withロケットニュースＭｒ．佐藤",92353
2020-01-22,ドイツ人妻と一緒に感謝の気持ちを綴ってたこ焼き焼いたMAJIDE,78663
2020-01-21,【交通事故】正月に車に跳ねられた実家の犬が…,25241
2020-01-20,謎の巨大生物を捕獲!？尋常では無い速度で段差を敏感に察知して机から絶対に落ちないMAJIDE,16340
2020-01-19,ヘアワックス全部使ったら髪の毛がカッチカッチになったぜ禿げ!？オレのハゲを止めれられる人募集中MAJIDE,37596
2020-01-18,大食師匠に教わった教えを台無しにしたぜMAJIDE,12044
2020-01-17,【絶対見るな】センター分け試験で確実に高得点を取る方法,18644
2020-01-16,食べれば絶対感動する新しいタイプの卵を偶然買ったぜ、沖縄でなMAJIDE,15822
2020-01-15,癌!?突然首にしこりがについてお話しますMAJIDE,52484
2020-01-14,ベロベロに酔っ払って女性のお願いを叶えてやったぜ。めっちゃ恥ずかしい、記憶が無いのに映像に残ってるとか残酷だぜMAJIDE,19158
2020-01-13,うさぎが1000匹いる大久野島へ兎が大好きな妻の誕生日に行って共同作業だぜMAJIDE【広島】,14115
2020-01-12,気持ちよく脇毛を抜いていたら嫁に見られて大惨事!!とりあえず全部終わったら土下座をしておけば大丈夫じゃねMAJIDE,21610
2020-01-11,禿げてる言われながら手作りキムチを作る!?誰がハゲだこの野郎、オレの親父は20代でだいぶキテてたはバカヤロー、毛髪が後退しているのでは無い、オレが前進しているのだ。子供にはみせるなよMAJIDE,26711
2020-01-10,娘に届け!？とろとろホワイトシチューで妊活応援だぜMAJIDE,11159
2020-01-09,人生失敗しました。,34233
2020-01-08,妊娠妻に教わるドイツ風ラザニアは簡単で欧米の味だぜMAJIDE,16238
2020-01-07,牡蠣フライをドイツ人嫁に食わせたら「本当に美味しいと」言った【レシピ】,21556
2020-01-06,嫁にずっと隠してた真実がバレた…もうだめだMAJIDE,27812
2020-01-05,ドイツ人妻と初めての動画制作【嫁よなぜ今この料理なのだ？】,62103
2020-01-04,コストコ最高級肉で誰でもできるローストビーフ【フライパンだけ】,29346
2020-01-03,【ボケ】70歳過ぎた両親が痴呆なのかとにかくヤバいMAJIDE,18382
2020-01-02,前澤10億円【くれ】全力で媚びを売らせてくれよ星野源【紅白歌合戦】,20052
2019-12-31,今年も一年ありがとうございましたMAJIDE,27247
2019-12-25,【クリスマス】ペットボトル丸ごとコーラキャンドル作ってみた！【実験】,25153
2019-12-24,妊娠前に揃えた方が良いものグッズをオレが教えてやるぜ。MAJIDE,21123
2019-12-23,世界一臭いMEGWINの靴なら目隠ししても臭いに決まっている説www,26217
2019-12-22,【巨大肉】コストコで一番高い肉をガチで美味いステーキにして食べる,38896
2019-12-21,【忘年会】真空パックで絶対にやっておくべ変顔９選【宴会芸】,24501
2019-12-20,花火1000本をクリスマスツリーに巻いて火を付けたらマジの大事故発生,18975
2019-12-19,【検証】デスソース一気飲みしててもみんなにはバレない方法ある説,24360
2019-12-18,【ご報告】赤ちゃんまもなく生まれます。,21339
2019-12-17,鬼滅の刃1巻を100均だけで完全再現誇張済みネタバレ注意,36463
2019-12-16,100万登録人YouTuberのオレが新人研修の王道100枚名刺交換なんて余裕だろ？,26036
2019-12-15,巨大ターキーをエバラ100%で焼き上げる【ターキー廉太郎】,34459
2019-12-14,絶対に笑う障害者芸人「あそどっぐ」の自虐モノマネで放送事故連発！,77032
2019-12-13,【しくじり】大炎上から丸一年！YouTuberのMEGWINが語る炎上対処法とは？【講義】,129477
2019-12-12,心に秘めた想いとともに巨大ガニを煮込み尽くしてぶっ叩く【味噌汁】,24971
2019-12-11,【ドッキリ】パックの中身をブラジリアンワックス【GOSSO】に入れ替えたら大事故にｗｗｗ,54542
2019-12-10,【-2℃】100杯の氷水を全部浴びるまで帰らせてくれない。MAJIDE,32074
2019-12-09,-2℃で凍らした氷100個を拳で割って凍傷。MAJIDE,23466
2019-12-08,【通常の50倍】1kgの死ぬウマ巨大ジャンボ餃子食って死ぬ！！！,59116
2019-12-07,【ガチ】ローソンのU-FESコラボ商品を徹底レビュー！商品紹介戦士KENKENがuuumに,26348
